Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,MA200,RSI
2024-04-04 00:00:00-04:00,90.37629845117095,90.60422800372173,85.85178433643762,85.87677764892578,434965000,0.0,0.0,54.461443996429445,43.85659125066454
2024-04-05 00:00:00-04:00,86.83745712010142,88.45193199631433,85.89777114739914,87.97908782958984,399678000,0.0,0.0,54.682418975830075,50.45992115637319
2024-04-08 00:00:00-04:00,88.67085666122206,88.80081883400379,86.70350850941023,87.10437774658203,283220000,0.0,0.0,54.9028332901001,46.49300260686401
2024-04-09 00:00:00-04:00,87.41326961083752,87.60620698800746,82.99472376686872,85.3259506225586,503547000,0.0,0.0,55.114455432891845,39.727641485219685
2024-04-10 00:00:00-04:00,83.89843024698811,87.3712879556285,83.68149867040677,87.01040649414062,431929000,0.0,0.0,55.338577613830566,41.82887793385417
2024-04-11 00:00:00-04:00,87.39128560717941,90.70919574606373,86.89745219051976,90.58623504638672,431637000,0.0,0.0,55.58845964431762,48.21250698759988
2024-04-12 00:00:00-04:00,89.66953167082109,90.1453808587556,87.50124546153059,88.15702819824219,426805000,0.0,0.0,55.81997901916504,36.42872198626768
2024-04-15 00:00:00-04:00,89.06873054875433,90.58323225547265,85.9007728583494,85.97274780273438,443077000,0.0,0.0,56.04436992645264,31.21429470240342
2024-04-16 00:00:00-04:00,86.40460421758179,88.08904823109181,86.03572977127556,87.38628387451172,370453000,0.0,0.0,56.277302722930905,38.77892413308313
2024-04-17 00:00:00-04:00,88.3109710984958,88.7458333599475,83.92241409948026,84.00739288330078,495400000,0.0,0.0,56.48594511032105,37.05157592394249
2024-04-18 00:00:00-04:00,84.94209387359811,86.16169439997329,82.37493650827429,84.6431884765625,447260000,0.0,0.0,56.69721176147461,38.41169901926346
2024-04-19 00:00:00-04:00,83.12269469975273,84.29630512599306,75.58117346384236,76.17497253417969,875198000,0.0,0.0,56.8666170501709,28.536387108892313
2024-04-22 00:00:00-04:00,78.07834524781059,80.04670035538005,76.3749101252901,79.49188232421875,596341000,0.0,0.0,57.05367631912232,35.968945520131925
2024-04-23 00:00:00-04:00,80.74247130165297,82.74181446817349,80.23763989778655,82.39592742919922,438559000,0.0,0.0,57.25325691223144,41.35178399096209
2024-04-24 00:00:00-04:00,83.92242471814481,84.0543851474842,79.15699208262093,79.65083312988281,512208000,0.0,0.0,57.44072616577149,41.69690440573915
2024-04-25 00:00:00-04:00,78.84208734175279,83.29562566305763,78.19730258611348,82.6048583984375,424641000,0.0,0.0,57.641841144561766,42.99197990190118
2024-04-26 00:00:00-04:00,83.79047109382074,88.30198930446801,83.3596128981717,87.70618438720703,551011000,0.0,0.0,57.86098184585571,50.70684297117788
2024-04-29 00:00:00-04:00,87.56622296271497,87.96308807915567,85.23798574736955,87.7281723022461,388971000,0.0,0.0,58.06986312866211,52.9429182431321
2024-04-30 00:00:00-04:00,87.21134125053536,88.78982495986544,86.27165520822136,86.37361907958984,363709000,0.0,0.0,58.27451025009155,49.21352608862067
2024-05-01 00:00:00-04:00,85.04905184528752,85.9717451202874,81.22830132116862,83.01371765136719,559863000,0.0,0.0,58.45740060806274,40.59729703255622
2024-05-02 00:00:00-04:00,84.42125626969049,86.20867093085921,83.17266601309362,85.78881072998047,377898000,0.0,0.0,58.649004249572755,47.08445661564518
2024-05-03 00:00:00-04:00,87.76016278941914,89.25166943381491,87.01140828668458,88.75983428955078,398341000,0.0,0.0,58.85754684448242,53.366014101712864
2024-05-06 00:00:00-04:00,89.36062948973989,92.18970149787158,89.02574047227303,92.10972595214844,376203000,0.0,0.0,59.09061965942383,55.449695303099254
2024-05-07 00:00:00-04:00,91.06807385977748,91.75084815179432,88.98176145323684,90.52425384521484,437342000,0.0,0.0,59.321816806793215,57.843449458308726
2024-05-08 00:00:00-04:00,89.45360566200054,91.16404211729393,89.39062281924463,90.3823013305664,325721000,0.0,0.0,59.550790004730224,56.990479773118885
2024-05-09 00:00:00-04:00,90.4992620554592,91.04208295679378,88.20202038816478,88.71784973144531,378013000,0.0,0.0,59.76610887527466,68.31305406339894
2024-05-10 00:00:00-04:00,90.2753342742342,91.3709748992257,89.19768547851668,89.84847259521484,335325000,0.0,0.0,59.98821521759033,66.15216933458191
2024-05-13 00:00:00-04:00,90.44827727503778,90.96811074029578,88.49991996993283,90.36930847167969,289680000,0.0,0.0,60.21068696975708,63.433951466466894
2024-05-14 00:00:00-04:00,89.56956971282393,91.62089767401247,88.90478722070216,91.32599639892578,296507000,0.0,0.0,60.433694477081296,70.93236612022008
2024-05-15 00:00:00-04:00,92.44161932872312,94.83083350687552,91.5689050462718,94.59890747070312,417735000,0.0,0.0,60.673171520233154,71.2609849314735
2024-05-16 00:00:00-04:00,94.87882442022669,95.78752238437566,94.07208269713682,94.3280029296875,323952000,0.0,0.0,60.912403430938724,64.16353647563281
2024-05-17 00:00:00-04:00,94.33799437588382,94.70886703782735,91.77583301886031,92.4486083984375,359691000,0.0,0.0,61.15342220306397,59.353437758792246
2024-05-20 00:00:00-04:00,93.71920279909754,95.16872341830162,93.40930707577944,94.74886322021484,318764000,0.0,0.0,61.404712963104245,65.99586872476603
2024-05-21 00:00:00-04:00,93.56825212335475,95.36866300361463,93.14939104451075,95.35466766357422,328946000,0.0,0.0,61.658208198547364,76.34107075916143
2024-05-22 00:00:00-04:00,95.42765114316352,95.98846392246197,93.21837781672151,94.91881561279297,548648000,0.0,0.0,61.90584117889404,71.64938606089027
2024-05-23 00:00:00-04:00,101.99448585081109,106.2850758370863,101.48664948420172,103.76490783691406,835065000,0.0,0.0,62.201467514038086,77.82723596848649
2024-05-24 00:00:00-04:00,104.41468788795488,106.44002335978084,102.96616635990915,106.43402862548828,429494000,0.0,0.0,62.52098373413086,77.2528688949344
2024-05-28 00:00:00-04:00,110.2077900069521,114.90124747385036,109.84690852832622,113.86358642578125,652728000,0.0,0.0,62.87847728729248,86.32643924937331
2024-05-29 00:00:00-04:00,113.01286640628571,115.45405793078952,110.86457027293942,114.78727722167969,557442000,0.0,0.0,63.2482501411438,87.08266182928715
2024-05-30 00:00:00-04:00,114.612337538274,115.78095222554882,109.62697631949285,110.46369934082031,487350000,0.0,0.0,63.58192300796509,80.57171590281138
2024-05-31 00:00:00-04:00,112.48303762096089,112.67997913664935,106.90487625910878,109.59699249267578,613263000,0.0,0.0,63.91032783508301,77.97130509805007
2024-06-03 00:00:00-04:00,113.58368201334555,114.96222686767578,111.96620962094242,114.96222686767578,438392000,0.0,0.0,64.26782760620117,80.62951100809978
2024-06-04 00:00:00-04:00,115.67800167050594,116.561706418007,114.00754518844305,116.39875793457031,403324000,0.0,0.0,64.63321966171264,80.85830242655096
2024-06-05 00:00:00-04:00,118.33211671671947,122.40877237466783,117.42941347887506,122.3997802734375,528402000,0.0,0.0,65.02884170532226,82.06282769686801
2024-06-06 00:00:00-04:00,124.00724541916884,125.54574130546908,118.28113030159747,120.958251953125,664696000,0.0,0.0,65.39892610549927,79.90525194237459
2024-06-07 00:00:00-04:00,119.73066046106749,121.65203391481319,117.98324108710487,120.84829711914062,412386000,0.0,0.0,65.77495220184326,83.21218121283218
2024-06-10 00:00:00-04:00,120.33046067723372,123.05955958930451,116.9715638416941,121.74999237060547,314162700,0.0,10.0,66.1482506942749,82.6444629825656
2024-06-11 00:00:00-04:00,121.73999195116299,122.83972700807324,118.7107397776175,120.88021087646484,222551200,0.01,0.0,66.51696542739869,80.66474167510195
2024-06-12 00:00:00-04:00,123.02967165119686,126.84872997628844,122.53979453852547,125.16914367675781,299595000,0.0,0.0,66.91284669876099,83.26154435696367
2024-06-13 00:00:00-04:00,129.3581169536998,129.76801958856166,127.12867070986337,129.57806396484375,260704500,0.0,0.0,67.32668979644775,81.45164708822051
2024-06-14 00:00:00-04:00,129.92799370452428,132.80727390157034,128.28839829543193,131.84751892089844,309320400,0.0,0.0,67.7421404838562,81.26922176459954
2024-06-17 00:00:00-04:00,132.9572533982128,133.69706139159663,129.54808953427707,130.94773864746094,288504400,0.0,0.0,68.15069353103638,75.04507378231443
2024-06-18 00:00:00-04:00,131.10769173939232,136.29641557179684,130.6578056523983,135.54660034179688,294335100,0.0,0.0,68.58178615570068,77.47251704306808
2024-06-20 00:00:00-04:00,139.76557010788932,140.72532511567726,129.48810330722768,130.74778747558594,517768400,0.0,0.0,68.99311244964599,76.51014567898773
2024-06-21 00:00:00-04:00,127.08867825178737,130.5978154647857,124.26937345205326,126.53881072998047,655484700,0.0,0.0,69.3831989479065,70.36301326650684
2024-06-24 00:00:00-04:00,123.20963548646723,124.42933613805307,118.01091965046173,118.08090209960938,476060900,0.0,0.0,69.73840747833252,53.489062872627706
2024-06-25 00:00:00-04:00,121.1701275508724,126.46882443182822,119.29059361747449,126.05892181396484,425787500,0.0,0.0,70.1376042175293,59.427557708914435
2024-06-26 00:00:00-04:00,126.09892059020918,128.08842814640124,122.56979155312732,126.36885833740234,362975900,0.0,0.0,70.5416940689087,54.35754784227107
2024-06-27 00:00:00-04:00,124.06941564080125,126.37885155800387,122.88970613137967,123.95944213867188,252571700,0.0,0.0,70.93570594787597,53.22636099955743
2024-06-28 00:00:00-04:00,124.54930428199576,127.67853027804634,122.71975337861936,123.50955963134766,315516700,0.0,0.0,71.3290076828003,52.84017175036433
2024-07-01 00:00:00-04:00,123.4395813225982,124.80923890749885,118.8007251119183,124.26937866210938,284885500,0.0,0.0,71.72303491592407,52.696924639715576
2024-07-02 00:00:00-04:00,121.10014907077634,123.37959365292392,121.00017523772506,122.6397705078125,218374000,0.0,0.0,72.10843435287475,51.85340375060534
2024-07-03 00:00:00-04:00,121.63003350315482,128.24839782714844,121.33010435521813,128.24839782714844,215749000,0.0,0.0,72.5302780342102,53.15574790796942
2024-07-05 00:00:00-04:00,127.34860945857926,128.81825608276083,125.64903140778242,125.79899597167969,214176700,0.0,0.0,72.93954486846924,45.96499196957399
2024-07-08 00:00:00-04:00,127.4585719244731,130.73776982046533,127.0086858992603,128.16839599609375,237677300,0.0,0.0,73.36288766860962,46.08007210527838
2024-07-09 00:00:00-04:00,130.3178959397844,133.78704236722226,128.61830251041144,131.34764099121094,285366600,0.0,0.0,73.80852870941162,50.4063394410352
2024-07-10 00:00:00-04:00,133.99698191654937,135.0667256558596,132.38737791270125,134.87677001953125,248978600,0.0,0.0,74.27792259216308,49.304262985992075
2024-07-11 00:00:00-04:00,135.71655549549055,136.1164508461357,127.0187019512054,127.36861419677734,374782700,0.0,0.0,74.70681205749511,46.677150779924105
2024-07-12 00:00:00-04:00,128.2284060345482,131.88750829381019,127.1886688828338,129.2081756591797,252680500,0.0,0.0,75.14184074401855,52.75316514962017
2024-07-15 00:00:00-04:00,130.52782847793975,131.35762580228223,127.14866403247436,128.40835571289062,208326200,0.0,0.0,75.57442461013794,62.64998517857296
2024-07-16 00:00:00-04:00,128.40835436238444,129.00819736720675,124.54930487008038,126.32886505126953,214769500,0.0,0.0,75.99382732391358,50.38650013217602
2024-07-17 00:00:00-04:00,121.32010271185337,121.8199795319496,116.69124610366761,117.96092987060547,390086200,0.0,0.0,76.36828680038452,40.21867402467565
2024-07-18 00:00:00-04:00,121.81997263511246,122.36984015709355,116.53127526261207,121.0601577758789,320979500,0.0,0.0,76.75619331359863,46.68040922998492
2024-07-19 00:00:00-04:00,120.32034955926778,121.57004161457283,117.34108797082892,117.90094757080078,217223800,0.0,0.0,77.12189178466797,43.95345241111115
2024-07-22 00:00:00-04:00,120.3203432330864,124.03942781453529,119.8304661088677,123.50955963134766,258068900,0.0,0.0,77.52195541381836,49.258386463525625
2024-07-23 00:00:00-04:00,122.74974719191928,124.65928025097237,122.06991443104106,122.5597915649414,173911000,0.0,0.0,77.9146513748169,49.92088747305246
2024-07-24 00:00:00-04:00,119.1406333610656,119.92043994002134,113.41204956795865,114.22184753417969,327776900,0.0,0.0,78.26242414474487,36.836180441092864
2024-07-25 00:00:00-04:00,113.01214947730902,116.60126129148769,106.27381225253961,112.25233459472656,460067000,0.0,0.0,78.59498182296753,37.17099625589397
2024-07-26 00:00:00-04:00,116.16136853298354,116.17136057676942,111.55250401293692,113.03213500976562,293399100,0.0,0.0,78.93388236999512,35.220634882323196
2024-07-29 00:00:00-04:00,113.66198865142056,116.25134680115113,111.27257816967544,111.5625,248152100,0.0,0.0,79.26281095504761,30.01412194255782
2024-07-30 00:00:00-04:00,111.49251876218644,111.96240417731258,102.51473565355279,103.7044448852539,486833300,0.0,0.0,79.54741161346436,21.043823563887912
2024-07-31 00:00:00-04:00,112.87217777091092,118.31083191790377,110.85267132044424,116.99115753173828,473174200,0.0,0.0,79.89775114059448,41.29485199775132
2024-08-01 00:00:00-04:00,117.50104810323892,120.13040514788088,106.78368749587625,109.18309783935547,523462300,0.0,0.0,80.21646696090698,34.73088127860204
2024-08-02 00:00:00-04:00,103.73443129488524,108.69320802636011,101.3450209019017,107.24356079101562,482027500,0.0,0.0,80.52231651306153,34.13754741389563
2024-08-05 00:00:00-04:00,92.0373150047539,103.38452459369911,90.66765743904186,100.42524719238281,552842400,0.0,0.0,80.80485452651978,31.873495192249692
2024-08-06 00:00:00-04:00,103.8144091952266,107.68345833707174,100.52522659409519,104.22431182861328,409012100,0.0,0.0,81.11509382247925,39.73092943767604
2024-08-07 00:00:00-04:00,107.78343659639361,108.77319818362058,98.6656883565928,98.88563537597656,411440400,0.0,0.0,81.39911451339722,33.9600756152514
2024-08-08 00:00:00-04:00,101.97486813365401,105.47400576569116,97.49596860854,104.94413757324219,391910000,0.0,0.0,81.7169960784912,41.00498798052096
2024-08-09 00:00:00-04:00,105.6139698534446,106.57373239559361,103.40451530940655,104.72418975830078,290844200,0.0,0.0,82.02584156036377,35.903966090322754
2024-08-12 00:00:00-04:00,106.29380933051287,111.04263923804827,106.23382655143305,108.9931411743164,325559900,0.0,0.0,82.35259340286255,40.30298482621905
2024-08-13 00:00:00-04:00,112.41229629244809,116.20136332032301,111.55250759337807,116.11138153076172,312646700,0.0,0.0,82.72435209274292,51.374546244061335
2024-08-14 00:00:00-04:00,118.5007970340635,118.57077948335262,114.04189674110647,118.05091094970703,339246400,0.0,0.0,83.1130700492859,54.22002982106804
2024-08-15 00:00:00-04:00,118.73074633761901,123.2096384456698,117.44106320591041,122.8297348022461,318086700,0.0,0.0,83.52481252670287,56.73818681373458
2024-08-16 00:00:00-04:00,121.90995234205361,124.9691958147952,121.15013749579563,124.54930114746094,302589900,0.0,0.0,83.94184938430786,58.90092430821206
2024-08-19 00:00:00-04:00,124.2493798220781,129.9679718017578,123.38959109072681,129.9679718017578,318333600,0.0,0.0,84.38788370132447,68.62328743927193
2024-08-20 00:00:00-04:00,128.36835370467122,129.84799998824454,125.85897770804885,127.21864318847656,300087400,0.0,0.0,84.81244993209839,58.52642725145213
2024-08-21 00:00:00-04:00,127.2886435744744,129.31815003716036,126.62881008429083,128.46835327148438,257883600,0.0,0.0,85.23736249923707,68.05165497742969
2024-08-22 00:00:00-04:00,129.98796994394152,130.717785815134,123.06966909662319,123.70951080322266,376189100,0.0,0.0,85.63098930358886,64.64000004341347
2024-08-23 00:00:00-04:00,125.82898983127045,129.56807382051312,125.18914813175064,129.33811950683594,323230300,0.0,0.0,86.04903089523316,76.26224350489602
2024-08-26 00:00:00-04:00,129.53808260280766,131.22765338990934,124.33935925298674,126.42884063720703,331964700,0.0,0.0,86.45150653839111,70.50026879205863
2024-08-27 00:00:00-04:00,125.01920259136338,129.1681743229575,123.84948497148315,128.26840209960938,303134600,0.0,0.0,86.86008644104004,79.00136269411011
2024-08-28 00:00:00-04:00,128.0884319398247,128.29838691719942,122.60978624415954,125.57905578613281,448101100,0.0,0.0,87.25334049224854,71.81815776422329
2024-08-29 00:00:00-04:00,121.33010304223866,124.3993464291812,116.6812470646182,117.56102752685547,453023300,0.0,0.0,87.5995825958252,61.6515306297692
2024-08-30 00:00:00-04:00,119.50054804230363,121.72000228172388,117.19111963899515,119.34059143066406,333751600,0.0,0.0,87.95329818725585,59.836521778988626
2024-09-03 00:00:00-04:00,115.9814171340765,116.18136480283337,107.26356453201906,107.973388671875,477155100,0.0,0.0,88.24500017166137,42.84207857626306
2024-09-04 00:00:00-04:00,105.38403194779274,113.24208832420429,104.09434887245212,106.18383026123047,372470300,0.0,0.0,88.53159255981446,39.5344806473187
2024-09-05 00:00:00-04:00,104.96413183407385,109.6229874268856,104.73419276980215,107.18358612060547,306850700,0.0,0.0,88.82022508621216,35.216336934863904
2024-09-06 00:00:00-04:00,108.01337995723738,108.12335346353827,100.92512296050285,102.8046646118164,413638100,0.0,0.0,89.08787258148193,30.43715930261307
2024-09-09 00:00:00-04:00,104.85415910703641,106.52375348417674,103.66445746112835,106.44377136230469,273912000,0.0,0.0,89.36816320419311,28.136065404518007
2024-09-10 00:00:00-04:00,107.78343479415585,109.37304700834024,104.92413884500664,108.0733642578125,268283700,0.0,0.0,89.65892572402954,31.827694731978767
2024-09-11 00:00:00-04:00,109.3630438515934,117.16112485124165,107.39352807236727,116.88119506835938,441422400,0.0,0.0,89.99986455917359,40.38173825240516
2024-09-12 00:00:00-04:00,116.82120128077001,120.77057045474369,115.3614370539407,119.12083435058594,367100500,0.01,0.0,90.35669939041138,46.02477927484263
2024-09-13 00:00:00-04:00,119.06084000976254,119.94069565795841,117.58107480834963,119.0808334350586,238358300,0.0,0.0,90.71100530624389,40.16132740846208
2024-09-16 00:00:00-04:00,116.77120810734208,118.16098383065176,114.34159881620232,116.7612075805664,248772300,0.0,0.0,91.0558171081543,40.620820783656455
2024-09-17 00:00:00-04:00,118.15099033708098,118.7808938826076,114.81153124290536,115.57140350341797,231925900,0.0,0.0,91.39308561325073,37.52455963570554
2024-09-18 00:00:00-04:00,115.87135202544096,117.68105834506785,113.20178347448297,113.35176086425781,310318900,0.0,0.0,91.72610275268555,37.87414366874764
2024-09-19 00:00:00-04:00,117.3311230698782,119.64075670028409,117.23114068021938,117.85104370117188,293506400,0.0,0.0,92.08164129257202,50.30918879525118
2024-09-20 00:00:00-04:00,117.041165532472,118.6009197546388,115.37143602446805,115.98133850097656,382462400,0.0,0.0,92.43410343170166,46.425541034870754
2024-09-23 00:00:00-04:00,116.5312567610485,116.97118080282907,114.84152614526418,116.24130249023438,206228500,0.0,0.0,92.78256732940673,61.52083844512077
2024-09-24 00:00:00-04:00,116.5012492087513,121.78040609310197,115.36143323881014,120.85055541992188,354966800,0.0,0.0,93.15939054489135,68.9482166037654
2024-09-25 00:00:00-04:00,122.00036937142775,124.91990547833531,121.5904392877682,123.4901351928711,284692900,0.0,0.0,93.54394866943359,70.21041284490421
2024-09-26 00:00:00-04:00,126.77960826024157,127.64946344549999,121.78041247124415,124.02005004882812,302582900,0.0,0.0,93.92660808563232,79.06779202137145
2024-09-27 00:00:00-04:00,123.9500642912149,124.01005220096552,119.24082267160239,121.38047790527344,271009200,0.0,0.0,94.30046298980713,71.04152193202688
2024-09-30 00:00:00-04:00,118.29096227592748,121.48045146740193,118.13099198549791,121.42046356201172,226553700,0.0,0.0,94.66936977386474,69.68378017295406
2024-10-01 00:00:00-04:00,121.75040758040218,122.42030559533124,115.77137385100936,116.9811782836914,302094500,0.0,0.0,95.01392589569092,50.16926079336235
2024-10-02 00:00:00-04:00,116.42127087200362,119.360792730428,115.12147695024304,118.83087921142578,221845900,0.0,0.0,95.36642105102538,49.50256993535569
2024-10-03 00:00:00-04:00,120.90054847309592,124.33999759824167,120.32063993396463,122.83023834228516,277118000,0.0,0.0,95.7362140083313,55.662953758109985
2024-10-04 00:00:00-04:00,124.91990339813242,125.01988578554294,121.810403092212,124.89990234375,243678100,0.0,0.0,96.11042251586915,62.38588608916218
2024-10-07 00:00:00-04:00,124.96989107230341,130.61898369823507,124.92989659161151,127.69945526123047,346250200,0.0,0.0,96.50099290847778,67.59501085376614
2024-10-08 00:00:00-04:00,130.23904002332463,133.45852325335272,129.39917881279587,132.86862182617188,285722500,0.0,0.0,96.92487134933472,76.08230629907547
2024-10-09 00:00:00-04:00,134.08841860906853,134.49835629027027,131.35886221320516,132.62864685058594,246191600,0.0,0.0,97.3431565284729,72.28584906745826
2024-10-10 00:00:00-04:00,131.8887724251562,134.97827142059657,130.97891523035668,134.78829956054688,242311300,0.0,0.0,97.77303966522217,78.11656668158572
2024-10-11 00:00:00-04:00,133.98843884138304,135.75815840657205,133.63850429309608,134.7783203125,170209500,0.0,0.0,98.20062877655029,77.92170242028755
2024-10-14 00:00:00-04:00,136.44805696221857,139.57755854294567,136.27808612883217,138.0478057861328,232347700,0.0,0.0,98.64387556076049,76.9931228597254
2024-10-15 00:00:00-04:00,137.84782283581688,138.547722466739,128.71930149862905,131.57884216308594,377831000,0.0,0.0,99.05425271987914,61.33371903360275
2024-10-16 00:00:00-04:00,133.9584403413635,136.5980149944232,131.55883256815804,135.6981658935547,264879700,0.0,0.0,99.48522649765015,64.8676160396979
2024-10-17 00:00:00-04:00,139.31759037510415,140.8673441853548,136.8479863322171,136.90797424316406,306435900,0.0,0.0,99.92901678085327,70.51518907415635
2024-10-18 00:00:00-04:00,138.64768884107772,138.87764756674068,137.25791307551907,137.97779846191406,176090200,0.0,0.0,100.38115007400512,71.29629720491147
2024-10-21 00:00:00-04:00,138.1077854115753,143.6868896484375,137.97780144123402,143.6868896484375,264554500,0.0,0.0,100.85968460083008,83.26276988689006
2024-10-22 00:00:00-04:00,142.88702644418225,144.39677817254247,141.7572032447214,143.56690979003906,226311600,0.0,0.0,101.33212631225587,82.19678064070601
2024-10-23 00:00:00-04:00,142.00715584596583,142.4070854107316,137.43789878035992,139.5375518798828,285930000,0.0,0.0,101.76864719390869,71.72951525816401
2024-10-24 00:00:00-04:00,140.79735837298583,141.3272719093067,138.4377373361036,140.38742065429688,172354900,0.0,0.0,102.20498403549195,70.80311898189558
2024-10-25 00:00:00-04:00,140.90732467853542,144.1068221770471,140.77735596279692,141.51722717285156,205122100,0.0,0.0,102.64092218399048,69.43193715423747
2024-10-28 00:00:00-04:00,142.9770029033179,143.11697977842437,140.02748037021578,140.49740600585938,173586700,0.0,0.0,103.06940210342407,62.14583554000332
2024-10-29 00:00:00-04:00,140.26742736816374,142.23711171034327,138.87765156261756,141.22727966308594,157593600,0.0,0.0,103.50209121704101,63.47966281706582
2024-10-30 00:00:00-04:00,139.51754595215704,140.30742741103543,136.78798938993828,139.3175811767578,179418100,0.0,0.0,103.91687494277954,57.156420408326625
2024-10-31 00:00:00-04:00,137.57788081150406,137.5878737112806,132.08875807974474,132.7386474609375,270039600,0.0,0.0,104.30040838241577,47.33123780637299
2024-11-01 00:00:00-04:00,134.67833522595924,137.2879161101812,134.5483665061615,135.3782196044922,207127800,0.0,0.0,104.69187166213989,46.44849985790265
2024-11-04 00:00:00-05:00,137.18793904541485,138.9376575905799,135.54820341905642,136.0281219482422,187528200,0.0,0.0,105.0746689414978,57.003461524050536
2024-11-05 00:00:00-05:00,137.4278859649573,140.3474144064953,137.30791015086248,139.8874969482422,160537400,0.0,0.0,105.4759483909607,56.64869477785214
2024-11-06 00:00:00-05:00,142.9370107400554,146.46644169789403,141.93717159604822,145.58657836914062,242043900,0.0,0.0,105.90462863922119,62.05556368076001
2024-11-07 00:00:00-05:00,146.3664587614797,148.9060435973239,146.14649291865044,148.85606384277344,207323300,0.0,0.0,106.3422141456604,64.24086083021183
2024-11-08 00:00:00-05:00,148.7460628790407,149.74590195013883,146.236457046531,147.6062469482422,175665800,0.0,0.0,106.77227605819702,55.80911051917629
2024-11-11 00:00:00-05:00,148.65606583595482,148.82605190369284,143.5469028263821,145.2366180419922,182325600,0.0,0.0,107.19341869354248,52.320056041271066
2024-11-12 00:00:00-05:00,146.7563770410738,149.62591028148023,145.98649668767203,148.26612854003906,198634700,0.0,0.0,107.62254159927369,62.474964409334525
2024-11-13 00:00:00-05:00,149.04602786184785,149.30598054586102,145.87652436377047,146.24647521972656,191903300,0.0,0.0,108.04002180099488,58.1028775651547
2024-11-14 00:00:00-05:00,147.6162371498861,148.97601887199116,145.52657719098687,146.7363739013672,194463300,0.0,0.0,108.46618415832519,57.34796099785947
2024-11-15 00:00:00-05:00,144.8466877533126,145.2166386002855,140.05746510375218,141.9571533203125,250132900,0.0,0.0,108.86095321655273,51.858430872494694
2024-11-18 00:00:00-05:00,139.47755210471132,141.52722527651324,137.1279241566863,140.12744140625,221866000,0.0,0.0,109.23091457366944,48.63792023710494
2024-11-19 00:00:00-05:00,141.2972716123141,147.10633445236968,140.96732287230222,146.98634338378906,227834900,0.0,0.0,109.61931640625,58.46017935081952
2024-11-20 00:00:00-05:00,147.38629113505743,147.53626090336707,142.70703603144835,145.8665313720703,309871700,0.0,0.0,110.00766208648682,66.46601587215918
2024-11-21 00:00:00-05:00,149.32598496889756,152.8654088901037,140.67736706254192,146.6464080810547,400946600,0.0,0.0,110.39053073883056,64.82505173406483
2024-11-22 00:00:00-05:00,145.90650981286518,147.13632286743956,141.07730047570033,141.92715454101562,236406200,0.0,0.0,110.75209224700927,57.01043516672584
2024-11-25 00:00:00-05:00,141.9671640146257,142.02715192160386,135.79815839357323,135.9981231689453,344941900,0.0,0.0,111.07155323028564,45.59456305471098
2024-11-26 00:00:00-05:00,137.6778530821544,139.277601884859,135.64818075181995,136.89797973632812,190287700,0.0,0.0,111.39493873596192,38.95806976814538
2024-11-27 00:00:00-05:00,134.98827330747284,137.19792446250455,131.77879829463743,135.31822204589844,226370900,0.0,0.0,111.71102519989013,32.02333520282953
2024-11-29 00:00:00-05:00,136.75800311530705,139.32759715528792,136.02812477876728,138.22776794433594,141863200,0.0,0.0,112.03280269622803,38.07223865303556
2024-12-02 00:00:00-05:00,138.8076612979231,140.42739572538855,137.7978293194704,138.60769653320312,171682800,0.0,0.0,112.36268760681152,41.11975039072991
2024-12-03 00:00:00-05:00,138.23776359782383,140.51739577472358,137.92781588392697,140.23744201660156,164414000,0.0,0.0,112.70094612121582,38.82551624072772
2024-12-04 00:00:00-05:00,141.97715912549498,145.76654278655016,140.26742746830917,145.1166534423828,231224300,0.0,0.0,113.07939975738526,48.54343416221695
2024-12-05 00:00:00-05:00,145.0966598316491,146.52652104015894,143.93676281520223,145.04666137695312,172621200,0.01,0.0,113.46739967346191,47.797780060798345
2024-12-06 00:00:00-05:00,144.58670004061705,145.68658966441174,141.29699424160657,142.42689514160156,188505600,0.0,0.0,113.78699153900146,50.648735971097786
2024-12-09 00:00:00-05:00,138.9572148926683,139.93712045292858,137.1173878488451,138.79722595214844,189308600,0.0,0.0,114.08704063415527,48.249916788890296
2024-12-10 00:00:00-05:00,138.99721154250668,141.80696595909077,133.77769033829185,135.05758666992188,210020900,0.0,0.0,114.36701698303223,32.90278445422571
2024-12-11 00:00:00-05:00,137.3473626393387,140.15710166074888,135.19756655561218,139.29718017578125,184905200,0.0,0.0,114.6701456451416,41.35722393058623
2024-12-12 00:00:00-05:00,137.0673914713081,138.42726697152892,135.7875104425574,137.32736206054688,159211400,0.0,0.0,114.96861324310302,38.11188743128256
2024-12-13 00:00:00-05:00,138.92722683278515,139.58716980719961,132.52780616182653,134.23765563964844,231514900,0.0,0.0,115.24438999176026,39.7651466746714
2024-12-16 00:00:00-05:00,134.16764608739564,134.38762706465963,130.40799755691268,131.98785400390625,237951100,0.0,0.0,115.493088722229,44.08271060968004
2024-12-17 00:00:00-05:00,129.07812250532473,131.57789255271604,126.84833189511964,130.3780059814453,259410300,0.0,0.0,115.71895378112794,40.576989659438496
2024-12-18 00:00:00-05:00,133.84768927135005,136.68742440979707,128.2682006428492,128.8981475830078,277444500,0.0,0.0,115.93376571655273,40.69449887603074
2024-12-19 00:00:00-05:00,131.7478712095932,134.01766661792476,129.5380830968377,130.66796875,209719200,0.0,0.0,116.1437512588501,38.66814269605613
